Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,timestamp,Good/Bad
2,19,0.0025,0.0001,100,518.67,14.62,21.61,1.3,47.14,522.38,2387.98,8137.51,8.4035,0.03,392,2388,No Data,39.1,23.4102,03/01/2020 17:30,0
2,20,0.0042,-0.0004,100,518.67,14.62,21.61,no response,47.14,522.54,2387.94,8139.83,8.3698,0.03,391,2388,100,39.02,23.3821,03/01/2020 17:35,0
2,21,-0.0023,0.0001,100,518.67,14.62,21.61,1.3,47.04,522.58,2388.01,8136.57,8.3954,0.03,391,2388,100,39.24,23.5014,03/01/2020 17:40,0
2,22,0.0024,0.0006,100,518.67,14.62,21.61,1.3,47.17,521.73,2388.04,8140.79,8.3792,0.03,391,2388,100,38.98,23.4241,03/01/2020 17:45,0
2,23,-0.0013,0.0003,100,518.67,14.62,21.61,1.3,47.21,522.26,2388.07,8131.57,8.3937,0.03,393,2388,100,39.1,23.2867,03/01/2020 17:50,0
2,25,0.0063,0.0001,100,518.67,14.62,21.61,1.3,47.19,522.31,2388.03,8136.97,8.3959,0.03,391,2388,100,38.99,23.4883,03/01/2020 18:00,0
2,26,-0.0011,0.0003,100,518.67,14.62,21.61,1.3,47.12,522.8,2388,8137.27,8.3472,0.03,391,2388,100,38.96,23.4691,03/01/2020 18:05,0
2,27,0.0006,0.0005,100,518.67,14.62,21.61,1.3,47.03,522.11,2388.06,8137.73,8.4077,0.03,392,2388,100,38.96,23.4275,03/01/2020 18:10,0
2,28,0.0037,0.0005,100,518.67,14.62,21.61,1.3,46.99,522.68,2387.93,8136.55,8.3734,0.03,390,2388,100,38.95,23.4395,03/01/2020 18:15,0
2,30,0.0012,0,100,518.67,14.62,21.61,1.3,47.2,522.43,2388,8136.63,8.419,0.03,391,2388,100,39.1,23.3985,03/01/2020 18:25,0
2,33,-0.0032,0.0004,100,518.67,14.62,21.61,1.3,47.09,522.26,2387.99,8133.62,8.4102,0.03,392,2388,100,39.01,23.4434,03/01/2020 18:40,0
2,34,0.0042,0.0003,100,518.67,14.62,21.61,1.3,47.22,522.64,2387.96,8139.8,8.4188,0.03,390,2388,100,38.87,23.4571,03/01/2020 18:45,0
2,36,0.0013,0.0004,100,518.67,14.62,21.61,1.3,47.21,522.32,2388,8142.06,8.3709,0.03,391,2388,100,39.12,23.3881,03/01/2020 18:55,0
2,37,0.005,0.0005,100,518.67,14.62,21.61,1.3,47.16,522.69,2388.02,8136.08,8.3609,0.03,391,2388,100,39.08,23.4047,03/01/2020 19:00,0
2,38,0.0013,0.0005,100,518.67,14.62,21.61,1.3,47.22,522.13,2388.05,8134.91,8.4069,0.03,390,2388,100,39.09,23.4191,03/01/2020 19:05,0
2,40,0.0005,0.0005,100,518.67,14.62,21.61,1.3,47.22,522.3,2388.01,8137.16,8.401,0.03,391,2388,100,38.84,23.4402,03/01/2020 19:15,0
2,41,0.0015,0.0006,100,518.67,14.62,21.61,1.3,47.26,522.22,2388.01,8140.84,8.3856,0.03,392,2388,100,38.94,23.3071,03/01/2020 19:20,0
2,42,0.0016,0.0005,100,518.67,14.62,21.61,1.3,47.14,522.87,2388,8135.3,8.3449,0.03,392,2388,100,39.08,23.4631,03/01/2020 19:25,0
2,45,-0.0014,-0.0002,100,518.67,14.62,21.61,1.3,47.17,522.27,2388,8141.93,8.3847,0.03,390,2388,100,38.99,23.4284,03/01/2020 19:40,0
2,47,0.0021,0.0003,100,518.67,14.62,21.61,1.3,47.03,522.73,2388,8136.97,8.3756,0.03,391,2388,100,38.89,23.3447,03/01/2020 19:50,0
2,50,-0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.16,522.16,,8138.46,8.4042,0.03,391,2388,100,39.1,23.353,03/01/2020 20:05,0
2,51,0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.03,522.34,2388.01,8137.89,8.3731,0.03,392,2388,100,38.9,23.3239,03/01/2020 20:10,0
2,52,-0.001,-0.0001,100,518.67,14.62,21.6,1.3,47.09,522.58,start,8134.22,8.4064,0.03,392,2388,100,39.08,23.3668,03/01/2020 20:15,0
2,53,-0.0023,-0.0001,100,518.67,14.62,21.61,1.3,46.98,522.73,2388.01,8137.95,8.411,0.03,391,2388,100,38.95,23.5307,03/01/2020 20:20,0
2,55,-0.0035,-0.0004,100,518.67,14.62,21.6,1.3,47.18,522.7,2388.02,8134.65,8.4077,0.03,392,2388,100,39.11,23.3779,03/01/2020 20:30,0
2,57,-0.0003,-0.0001,100,518.67,14.62,21.61,1.3,47.17,521.98,2387.96,8136.88,8.4008,0.03,391,2388,100,39.23,23.4544,03/01/2020 20:40,0
2,59,0.0032,0,100,518.67,14.62,21.61,1.3,No Data,522.78,2388,8136.9,no connection,0.03,391,2388,100,39.04,23.4347,03/01/2020 20:50,0
2,60,0.0014,-0.0002,100,518.67,14.62,21.61,1.3,47.12,521.93,2388.02,8141.27,8.4003,0.03,393,2388,100,39.11,23.3928,03/01/2020 20:55,0
2,61,-0.0044,0.0001,100,518.67,14.62,21.61,1.3,47.09,522.69,2387.99,8135.88,8.4006,0.03,391,2388,100,39.04,23.2745,03/01/2020 21:00,0
2,62,-0.0017,-0.0001,100,518.67,14.62,21.61,1.3,47.27,521.78,2387.98,8135.86,8.4193,0.03,391,2388,100,39.23,23.4442,03/01/2020 21:05,0
2,63,-0.0014,0.0005,100,518.67,14.62,21.61,1.3,47.17,522.15,2388.01,8134.72,8.3867,0.03,392,2388,100,38.98,23.325,03/01/2020 21:10,0
2,64,0,0.0001,100,518.67,14.62,21.61,1.3,,522.18,2388.05,8136.88,8.4144,0.03,391,2388,100,39.07,23.398,03/01/2020 21:15,0
2,66,0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.17,522.65,2387.98,8138.89,8.4121,0.03,392,2388,100,39,23.426,03/01/2020 21:25,0
2,67,-0.0036,-0.0001,100,518.67,14.62,21.61,1.3,46.96,522.58,2388,8138.81,8.3761,0.03,393,2388,100,39.02,23.3933,03/01/2020 21:30,0
2,68,0.0008,0.0001,Missing,518.67,14.62,21.61,1.3,47.16,522.2,2388,8137.75,8.4141,0.03,392,I/O,100,38.97,23.4076,03/01/2020 21:35,0
2,70,0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.26,522.17,2387.98,8134.06,8.4118,0.03,392,2388,100,39.06,23.3894,03/01/2020 21:45,0
2,71,-0.0004,0.0002,100,518.67,14.62,Bad,1.3,47.24,522.02,2387.94,8131.12,8.3993,0.03,392,2388,100,38.92,23.317,03/01/2020 21:50,0
2,72,-0.0007,-0.0001,100,518.67,14.62,no response,1.3,47.19,522.4,2388.02,8136.69,8.4012,0.03,392,2388,100,39.12,23.4393,03/01/2020 21:55,0
2,73,-0.0004,-0.0001,100,518.67,14.62,21.61,1.3,47.15,522.95,2388.02,8142.06,8.3896,0.03,390,2388,100,38.94,23.4567,03/01/2020 22:00,0
2,74,-0.0013,0.0001,100,518.67,14.62,21.6,1.3,47.25,521.97,2388.03,8138.8,8.3932,0.03,391,2388,100,39.07,23.4015,03/01/2020 22:05,0
2,76,-0.0037,0.0001,100,518.67,14.62,21.61,1.3,46.99,522.08,2388.07,8136.29,8.3629,0.03,392,2388,100,38.88,23.4591,03/01/2020 22:15,0
2,80,0.0027,0,100,518.67,14.62,21.61,1.3,47.2,523.26,2388.03,8138.12,8.3889,0.03,391,2388,100,38.95,23.4198,03/01/2020 22:35,0
2,81,0.0006,-0.0001,100,518.67,14.62,21.61,1.3,47.25,522.62,2388.07,8135.81,8.4162,0.03,391,2388,100,39.08,23.4685,03/01/2020 22:40,0
2,82,0.0035,-0.0001,100,518.67,14.62,21.61,1.3,47.19,522.3,2388,8135.13,8.3428,0.03,391,2388,100,39.17,23.4491,03/01/2020 22:45,0
2,83,0,-0.0004,100,518.67,14.62,21.61,1.3,47.13,523.13,2388.04,8135.08,8.3997,0.03,390,2388,100,39,23.4056,03/01/2020 22:50,0
2,84,-0.0037,-0.0004,100,518.67,14.62,21.61,1.3,47.29,522.75,2387.92,8138.11,8.394,0.03,392,2388,100,38.95,23.4055,03/01/2020 22:55,0
2,85,0.0002,0.0004,100,518.67,14.62,21.6,1.3,47.19,522.63,2387.96,8137.66,8.3954,0.03,391,2388,100,39.13,23.4072,03/01/2020 23:00,0
2,86,0.0004,0,100,518.67,14.62,21.61,1.3,47.27,522.26,2388.01,8138.02,8.3958,0.03,391,2388,100,38.87,23.4982,03/01/2020 23:05,0
2,88,0.0007,-0.0002,100,518.67,14.62,21.6,1.3,47.04,522.62,2388,8139.82,8.3851,0.03,391,2388,100,39.06,23.4173,03/01/2020 23:15,0
2,89,0.0017,0.0005,100,518.67,14.62,21.61,1.3,47.18,522.42,2388.08,8135.49,8.4143,0.03,393,2388,100,39.18,23.4148,03/01/2020 23:20,0
2,90,0.0019,-0.0003,100,518.67,14.62,21.61,1.3,47.21,522.04,2388,8138.51,8.3922,0.03,390,2388,100,38.9,23.4878,03/01/2020 23:25,0
2,91,-0.0007,-0.0002,100,518.67,14.62,21.61,1.3,47.15,522.48,2388.05,8134.67,8.4026,0.03,391,2388,100,39.1,23.3972,03/01/2020 23:30,0
2,92,-0.0006,0.0005,100,518.67,14.62,21.6,1.3,47.13,522.45,2388,8137.35,8.3919,0.03,392,2388,100,38.81,23.2772,03/01/2020 23:35,0
2,93,0.0019,-0.0004,100,518.67,14.62,21.61,1.3,47.24,522.52,2388,8137.98,8.4005,0.03,no response,2388,100,38.94,23.3075,03/01/2020 23:40,0
2,94,0,0.0005,100,518.67,14.62,21.61,1.3,47.38,522.74,2387.99,8141.01,8.4075,0.03,392,2388,100,39.15,23.4165,03/01/2020 23:45,0
2,95,-0.0022,0.0002,100,518.67,14.62,21.61,1.3,47.06,522.37,2388.02,I/O,8.3773,0.03,392,2388,100,38.98,23.4318,03/01/2020 23:50,0
2,97,0.0008,0.0001,100,518.67,14.62,21.61,1.3,47.19,Missing,2388.06,8135.99,8.4202,0.03,391,2388,100,39.06,23.3578,03/02/2020 00:00,0
2,98,-0.0001,0.0003,100,518.67,14.62,21.61,1.3,47.21,522.92,2387.98,8140.08,8.4115,0.03,391,2388,100,39.08,23.5011,03/02/2020 00:05,0
2,99,-0.0034,-0.0004,100,518.67,14.62,21.61,1.3,47.13,522.5,2388,8138.18,8.4179,0.03,393,2388,100,39.15,23.3414,03/02/2020 00:10,0
2,100,0.0076,-0.0001,100,518.67,14.62,21.61,1.3,47.21,522.01,2388.05,8135.5,8.4107,0.03,390,2388,100,No Data,23.331,03/02/2020 00:15,0
2,102,0.0016,0.0001,100,518.67,14.62,21.6,1.3,47.19,522.05,2388.04,8136.45,8.4052,0.03,391,2388,100,38.92,23.3453,03/02/2020 00:25,0
2,103,-0.0022,0.0002,100,518.67,14.62,21.61,1.3,47.23,522.36,2388.02,8144.59,8.4148,0.03,392,2388,100,39.12,23.4403,03/02/2020 00:31,0
2,104,-0.0034,0.0002,100,518.67,14.62,21.61,1.3,47.26,522.18,2388.07,8142.03,8.4037,0.03,390,2388,100,39.03,23.4053,03/02/2020 00:35,0
2,105,-0.005,0.0004,100,518.67,14.62,No Data,1.3,47.32,522.11,2388.05,8140.65,8.4056,0.03,392,2388,100,39,23.3467,03/02/2020 00:40,0
2,107,0.0011,-0.0001,100,518.67,14.62,21.61,1.3,47.16,522.34,2388.05,8136.62,8.3723,0.03,393,2388,100,39.13,23.5191,03/02/2020 00:50,0
2,109,0.0014,0,100,518.67,14.62,21.61,1.3,47.28,522,no connection,8145.36,8.4061,0.03,391,2388,100,39.1,23.3497,03/02/2020 01:00,0
2,110,-0.0013,-0.0002,100,518.67,14.62,21.61,1.3,47.31,522.27,2388.02,8140.04,8.3723,0.03,391,2388,100,39.06,23.3997,03/02/2020 01:05,0
2,111,0.0039,0,100,No Data,14.62,21.61,1.3,47.18,522.32,2387.99,8137.95,8.4437,0.03,392,2388,100,39.16,23.4703,03/02/2020 01:10,0
2,112,-0.0023,-0.0002,100,518.67,14.62,21.61,1.3,47.37,522.23,2388,8138.79,8.4025,0.03,392,2388,100,39.06,23.3444,03/02/2020 01:15,0
2,114,-0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.19,522.13,2388.02,8138.67,8.4119,0.03,391,2388,100,39.06,23.3784,03/02/2020 01:25,0
2,116,-0.001,0.0004,100,518.67,14.62,21.61,1.3,47.01,522.48,2388.02,8145.28,8.3895,0.03,391,2388,100,38.96,I/O,03/02/2020 01:35,0
2,117,-0.0031,0,100,518.67,14.62,21.61,1.3,47.23,522.39,2388.03,8139.95,8.4365,0.03,392,2388,100,39.05,23.432,03/02/2020 01:40,0
2,118,-0.0013,0.0004,100,518.67,14.62,21.61,1.3,47.11,522.23,2388.05,8141.01,8.3735,0.03,392,2388,100,39.04,23.2912,03/02/2020 01:45,0
2,119,0,-0.0002,100,518.67,14.62,21.61,1.3,47.24,522.21,2388,8141.97,8.4236,0.03,392,2388,100,38.74,23.3731,03/02/2020 01:50,0
2,122,0.0011,0.0003,100,518.67,14.62,21.61,1.3,47.23,521.96,2387.97,8136.04,8.3783,0.03,392,2388,100,38.88,23.3284,03/02/2020 02:06,0
2,123,-0.001,-0.0004,100,518.67,14.62,I/O,1.3,47.21,522.14,2388.03,8134.83,8.3887,0.03,391,2388,100,38.86,23.4492,03/02/2020 02:10,0
2,124,-0.0002,0.0004,100,518.67,14.62,21.61,1.3,47.06,522.64,2387.99,8135.96,8.4049,0.03,392,2388,100,39.03,23.3364,03/02/2020 02:15,0
2,127,-0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.21,522.2,2388.08,8134.49,8.4476,0.03,391,2388,100,39.08,23.34,03/02/2020 02:30,0
2,128,-0.0008,0,100,518.67,14.62,21.6,1.3,47.2,522.36,2388.05,8142.32,8.4098,0.03,392,2388,100,39.05,23.3966,03/02/2020 02:35,0
2,130,0.0035,-0.0003,100,518.67,14.62,21.61,1.3,47.26,522.4,2388.05,8137.8,8.4145,0.03,391,2388,100,38.92,23.3645,03/02/2020 02:45,0
2,131,-0.0001,0.0001,100,no connection,14.62,21.61,1.3,47.36,522.37,2387.98,8141.5,8.4074,0.03,392,2388,100,39.02,no response,03/02/2020 02:50,0
2,132,0.0002,0.0006,100,518.67,14.62,21.61,1.3,47.12,I/O,2388.03,8140.33,8.4102,0.03,390,2388,100,38.91,23.313,03/02/2020 02:55,0
2,133,,-0.0004,100,518.67,14.62,21.61,1.3,47.18,521.71,2388.05,8140.53,8.4054,0.03,392,2388,100,38.89,23.2668,03/02/2020 03:00,0
2,134,0.0026,0.0001,100,518.67,14.62,21.6,1.3,47.17,521.95,2388.02,8142.84,8.381,0.03,390,2388,100,38.95,23.3367,03/02/2020 03:05,0
2,135,0.0009,-0.0002,100,518.67,14.62,21.61,1.3,47.34,522.13,2388.03,8129.68,8.4108,0.03,392,2388,100,38.91,23.3992,03/02/2020 03:10,0
2,136,0.001,-0.0003,100,518.67,14.62,21.61,1.3,47.09,521.86,2387.99,8142.13,8.3889,0.03,389,2388,100,39,23.4236,03/02/2020 03:15,0
2,137,0.0044,-0.0004,100,518.67,14.62,21.61,1.3,47.39,522.21,2388,8135.55,8.369,0.03,391,2388,100,38.98,23.3517,03/02/2020 03:20,0
2,139,-0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.3,522.61,2388.03,8139.9,8.3919,0.03,391,2388,100,38.94,23.4316,03/02/2020 03:30,0
2,140,0.0014,-0.0001,100,518.67,14.62,21.61,1.3,47.32,522.49,2387.95,8139.78,8.4243,0.03,392,2388,100,39.01,23.474,03/02/2020 03:35,0
2,141,0.0019,0.0003,100,518.67,14.62,21.61,1.3,47.43,522.5,2388.05,I/O,8.4254,0.03,No Data,2388,100,39.02,23.4038,03/02/2020 03:40,0
2,142,-0.0007,no connection,100,518.67,14.62,21.61,1.3,47.3,522.18,2388.04,8134.04,8.3936,0.03,391,2388,100,39,23.4716,03/02/2020 03:45,0
2,143,0.0001,0.0004,100,518.67,14.62,21.61,1.3,47.3,521.73,2388.05,8138.17,8.423,0.03,393,I/O,100,38.82,23.4197,03/02/2020 03:50,0
2,149,-0.002,-0.0003,100,518.67,no connection,21.61,1.3,47.31,521.87,2388,8138.62,8.387,0.03,391,No Data,100,38.89,No Data,03/02/2020 04:20,0
2,150,-0.0021,0.0004,100,518.67,14.62,21.61,1.3,47.15,522.22,Bad,8138.55,8.4175,0.03,391,2388,100,39.03,23.2996,03/02/2020 04:25,0
2,153,0.0043,0.0002,100,518.67,14.62,21.61,1.3,47.29,521.82,2388.07,8134.54,8.4262,0.03,392,2388,100,38.71,23.3222,03/02/2020 04:40,0
2,154,0.0012,0.0001,100,518.67,14.62,21.6,1.3,47.23,522.21,2388.02,8137.22,8.4161,I/O,391,2388,100,38.89,23.4216,03/02/2020 04:45,0
2,155,-0.0022,-0.0003,100,518.67,14.62,21.61,1.3,47.23,521.91,2388.07,8146.25,8.4029,no connection,392,2388,100,38.99,23.3634,03/02/2020 04:50,0
2,156,-0.0045,0.0004,100,518.67,14.62,21.61,1.3,47.31,522.14,2388.07,8139.57,8.4075,0.03,391,2388,100,39.07,23.3474,03/02/2020 04:55,0
2,157,-0.0014,-0.0004,100,518.67,14.62,21.61,1.3,47.45,522.25,2388.06,8143.04,8.4137,0.03,394,2388,100,38.97,23.2225,03/02/2020 05:00,0
2,158,0.0014,0.0001,100,518.67,14.62,21.61,1.3,47.45,522.32,2388.03,8140.57,8.4324,0.03,392,2388,100,39.03,23.422,03/02/2020 05:05,0
2,159,-0.0018,-0.0003,100,518.67,14.62,21.61,1.3,47.26,522.2,2388,8138.61,8.4138,0.03,393,2388,100,38.89,23.3979,03/02/2020 05:10,0
2,160,0.0033,-0.0003,100,518.67,14.62,21.61,1.3,47.46,521.96,2388.05,8144.03,8.4012,0.03,393,2388,100,38.92,23.4119,03/02/2020 05:15,0
2,161,-0.0031,0.0003,100,518.67,14.62,21.61,1.3,47.19,521.96,2388.04,8140.21,8.4601,0.03,393,2388,100,38.83,23.4036,03/02/2020 05:20,0
2,162,0.0028,0.0003,100,518.67,Bad,21.61,1.3,47.42,522.09,2388.01,8134.78,8.3739,0.03,392,2388,stop,39.05,23.4045,03/02/2020 05:25,0
2,164,0.0043,0.0003,100,518.67,I/O,21.61,1.3,47.32,521.74,2388.04,8138.6,8.4304,0.03,391,2388,stop,38.97,23.4381,03/02/2020 05:35,0
2,165,no response,0.0004,100,518.67,14.62,start,1.3,47.39,522.28,2387.97,8134.48,8.4068,0.03,392,2388,100,38.93,23.4707,03/02/2020 05:40,0
2,166,-0.0068,0.0002,100,518.67,14.62,21.61,,47.43,No Data,2388.01,8142.11,8.4111,0.03,392,2388,100,38.87,23.4352,03/02/2020 05:45,0
2,167,0.0005,-0.0001,100,518.67,14.62,21.61,1.3,47.39,522.11,2388.03,8148.57,8.4261,0.03,393,2388,100,38.84,23.3977,03/02/2020 05:50,0
2,168,-0.0026,-0.0003,100,518.67,14.62,21.61,1.3,47.3,521.89,2388.04,8135.51,8.4329,0.03,391,2388,100,38.84,23.3787,03/02/2020 05:55,0
2,169,-0.0004,0.0003,100,518.67,14.62,21.61,1.3,47.33,521.77,2388.09,8141.96,8.4214,0.03,391,2388,100,38.93,23.3766,03/02/2020 06:00,0
2,170,0.0025,0.0004,100,518.67,14.62,21.61,stop,47.35,522.36,2388.07,8140.59,8.4079,0.03,394,2388,100,38.88,23.3532,03/02/2020 06:05,0
2,171,0.0012,0.0005,100,518.67,14.62,21.61,1.3,47.34,521.89,2388.02,8143.29,8.4027,0.03,392,2388,100,38.91,23.287,03/02/2020 06:10,0
2,172,-0.0041,0.0004,100,518.67,14.62,21.61,1.3,47.25,521.42,2388.09,8134.03,8.4109,0.03,392,2388,Bad,39.09,23.3496,03/02/2020 06:16,0
2,173,0.0003,-0.0002,100,518.67,14.62,21.61,1.3,47.27,521.4,2388.05,8140.73,8.4288,0.03,392,2388,100,38.92,23.3576,03/02/2020 06:20,0
2,174,Bad,-0.0003,100,518.67,14.62,21.61,1.3,47.31,521.85,2388.04,8144.79,8.3994,0.03,394,2388,100,39.02,23.3513,03/02/2020 06:25,0
2,177,0.0004,-0.0001,100,518.67,14.62,I/O,1.3,47.42,521.95,2388.04,8139,8.4153,0.03,393,2388,Bad,38.74,23.3538,03/02/2020 06:40,0
2,179,-0.0024,-0.0001,100,518.67,14.62,21.61,1.3,47.37,522.48,2388.03,8140.62,8.4462,0.03,394,2388,100,38.91,23.3329,03/02/2020 06:50,0
2,180,-0.0011,0,100,518.67,14.62,21.61,1.3,47.52,521.76,2388.05,8139.98,8.4404,0.03,392,2388,100,39.04,23.3712,03/02/2020 06:55,0
2,181,0.0003,-0.0002,100,518.67,start,21.61,1.3,47.27,522.19,2388.01,8134.52,8.4148,0.03,393,2388,100,38.92,23.3777,03/02/2020 07:00,0
2,182,0,-0.0002,100,518.67,14.62,21.61,1.3,47.52,522.39,2388.09,8143.47,8.4072,0.03,392,2388,100,39.04,23.2931,03/02/2020 07:05,0
2,183,-0.0015,-0.0002,100,518.67,14.62,21.61,1.3,47.24,521.84,2388.06,8142.25,8.4225,0.03,392,2388,100,38.85,23.3851,03/02/2020 07:10,0
2,184,0.0037,0,100,518.67,14.62,21.61,1.3,47.47,521.86,2388.06,8142.27,8.3996,0.03,394,2388,100,38.85,23.4003,03/02/2020 07:15,0
2,186,-0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.47,521.82,2388.16,8145.64,8.4131,0.03,393,2388,100,38.75,23.3416,03/02/2020 07:25,0
2,190,0.0013,0.0004,100,518.67,14.62,21.61,1.3,47.2,521.73,2388.03,8139.4,8.4128,0.03,393,2388,100,39.04,,03/02/2020 07:45,0
2,191,-0.0009,0.0004,100,518.67,14.62,21.61,1.3,47.4,521.92,2388.05,8142.41,8.4694,0.03,393,2388,100,38.93,23.3507,03/02/2020 07:50,0
2,192,0.0003,0.0002,100,518.67,14.62,21.6,1.3,47.49,521.7,2388.09,8141.81,start,0.03,392,2388,100,38.87,23.3049,03/02/2020 07:55,0
2,193,-0.0021,-0.0003,100,518.67,14.62,21.61,1.3,47.3,521.16,2388.08,8144.36,8.4143,0.03,393,no connection,100,38.73,23.2606,03/02/2020 08:00,0
2,194,-0.0003,-0.0003,100,518.67,14.62,21.61,1.3,47.69,522.17,2388.1,8142.38,8.4304,0.03,393,2388,100,38.9,23.3282,03/02/2020 08:06,0
2,195,-0.0026,Bad,100,518.67,14.62,21.61,1.3,47.32,521.92,2388.07,8147.43,8.4224,0.03,393,2388,100,39.09,23.3326,03/02/2020 08:10,0
2,196,0.0003,0.0004,100,518.67,14.62,21.61,1.3,47.43,522.02,2388.06,8139.28,8.4614,0.03,393,2388,100,39.04,23.3682,03/02/2020 08:15,0
2,197,0.0018,0.0005,100,518.67,14.62,21.61,1.3,47.36,521.47,2388.06,8148.8,8.4387,0.03,390,2388,100,38.79,23.3426,03/02/2020 08:20,0
2,198,-0.0051,0.0003,100,518.67,14.62,21.61,1.3,47.14,521.5,2388.05,8146.21,8.441,0.03,392,2388,100,38.9,23.2813,03/02/2020 08:25,0
2,200,-0.0017,0,stop,518.67,14.62,21.61,1.3,47.44,521.69,2388.07,8144.69,8.4143,0.03,394,2388,100,38.95,23.4101,03/02/2020 08:35,0
2,201,0.0021,0.0002,100,518.67,14.62,21.61,1.3,47.44,521.88,2388.1,8144.5,8.4458,0.03,392,2388,100,I/O,23.3551,03/02/2020 08:40,0
2,202,-0.0001,0.0003,100,518.67,14.62,21.61,1.3,47.45,522.01,2388.03,8148.95,8.4287,0.03,392,2388,100,38.68,23.1814,03/02/2020 08:45,0
2,203,0.0048,0.0001,100,518.67,14.62,21.61,1.3,47.58,521.41,2388.12,8137.27,8.4197,0.03,393,2388,100,38.7,23.1596,03/02/2020 08:50,0
2,204,0.0012,0.0003,100,518.67,14.62,21.61,1.3,47.43,521.33,2388.06,8145.46,8.4779,0.03,393,2388,100,38.93,23.3788,03/02/2020 08:55,0
2,207,-0.0003,-0.0004,100,518.67,14.62,21.61,1.3,47.39,521.55,2388.04,8146.73,8.4175,0.03,392,2388,100,38.87,23.308,03/02/2020 09:10,0
2,208,0.0004,0.0004,100,518.67,14.62,21.61,1.3,47.51,521.64,2388.11,8140.99,8.458,0.03,394,2388,100,no connection,23.2931,03/02/2020 09:15,0
2,210,-0.005,0.0001,100,518.67,14.62,21.61,1.3,47.51,521.77,2388.08,8141.12,8.4317,0.03,393,2388,100,38.92,23.2484,03/02/2020 09:25,0
2,213,-0.0039,0,100,518.67,14.62,21.61,no response,47.56,521.65,2388.05,8144,8.4354,0.03,392,2388,100,38.73,23.3246,03/02/2020 09:40,0
2,214,0.0017,-0.0002,100,Missing,14.62,21.61,1.3,47.49,521.81,2388.13,8148.16,8.4428,0.03,390,2388,100,38.82,23.2857,03/02/2020 09:45,0
2,215,-0.0004,0.0005,100,518.67,14.62,21.61,1.3,47.57,521.02,2388.09,8141.9,8.4192,0.03,395,2388,100,38.72,23.117,03/02/2020 09:50,0
2,216,-0.0021,0.0005,100,518.67,14.62,21.61,1.3,47.53,522.19,2388.06,8144.7,8.452,0.03,393,2388,100,38.97,23.3221,03/02/2020 09:55,0
2,217,0.0023,0.0005,100,518.67,14.62,21.61,1.3,47.51,521.29,2388.08,8148.52,8.4982,0.03,392,2388,100,38.94,23.2658,03/02/2020 10:00,0
2,218,0.0033,Bad,100,518.67,14.62,21.61,1.3,47.56,521.7,2388.02,8146.85,8.4763,0.03,394,2388,100,38.87,23.2734,03/02/2020 10:05,0
2,219,0.0029,0.0001,100,518.67,14.62,21.61,1.3,47.71,521.74,2388.12,8147.72,8.46,0.03,393,2388,100,38.78,23.371,03/02/2020 10:11,0
2,220,-0.0036,-0.0002,100,518.67,14.62,21.61,1.3,47.54,520.77,2388.11,8148.15,8.4123,0.03,392,,100,38.86,23.3541,03/02/2020 10:15,0
2,222,0.001,0.0001,100,518.67,14.62,21.61,1.3,47.52,521.46,2388.1,8144.87,8.4414,0.03,393,2388,100,38.75,23.3147,03/02/2020 10:25,0
2,223,-0.0002,0.0003,100,518.67,14.62,21.61,1.3,47.62,520.84,2388.12,8152.25,8.4348,0.03,393,2388,100,38.84,23.2077,03/02/2020 10:30,0
2,224,-0.001,0.0001,100,518.67,14.62,21.61,1.3,47.74,521.16,2388.12,8148.63,Missing,0.03,394,2388,100,38.79,23.2336,03/02/2020 10:35,0
2,225,0.0014,0,100,518.67,14.62,21.61,1.3,47.67,521.33,2388.15,8150.97,8.4357,0.03,393,2388,100,38.75,23.209,03/02/2020 10:40,0
2,226,-0.0018,0.0002,100,518.67,14.62,21.61,1.3,47.46,521.59,2388.11,8143.41,8.4744,0.03,394,2388,100,38.83,23.3575,03/02/2020 10:46,0
2,227,0.0014,0.0004,100,518.67,14.62,21.61,1.3,47.66,521.28,2388.09,8148.82,8.4472,0.03,393,2388,100,38.8,23.2895,03/02/2020 10:50,0
2,228,-0.0017,0.0001,100,518.67,14.62,21.61,1.3,47.46,521.18,2388.1,8152.87,8.4493,0.03,394,2388,100,38.72,23.2553,03/02/2020 10:55,0
2,230,-0.0002,0.0004,100,518.67,14.62,21.61,1.3,47.69,520.94,2388.09,8148.9,8.4482,0.03,394,2388,100,38.71,23.2213,03/02/2020 11:05,0
2,232,0.0027,0.0004,100,518.67,14.62,21.61,1.3,47.56,520.9,2388.07,8151.93,8.4395,0.03,394,2388,100,38.7,23.2459,03/02/2020 11:15,0
2,234,-0.0022,-0.0002,100,518.67,14.62,21.61,Bad,47.58,521.42,2388.1,no response,8.4341,0.03,394,2388,100,38.87,23.2635,03/02/2020 11:25,0
